Unnamed: 0,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4
3767.0,(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements
3768.0,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
3769.0,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
3770.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
3771.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
3772.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
3773.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
3774.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
3775.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
3776.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
3777.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
3778.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
3779.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
3780.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
3781.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
3782.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
3783.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
3784.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
3785.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
3786.0,Jaundice,itching, vomiting, fatigue, weight_loss
3787.0,Malaria, chills, vomiting, high_fever, sweating
3788.0,Chicken pox,itching, skin_rash, fatigue, lethargy
3789.0,Dengue, skin_rash, chills, joint_pain, vomiting
3790.0,Typhoid, chills, vomiting, fatigue, high_fever
3791.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
3792.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
3793.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
3794.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
3795.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
3796.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
3797.0,Tuberculosis, chills, vomiting, fatigue, weight_loss
3798.0,Common Cold, continuous_sneezing, chills, fatigue, cough
3799.0,Pneumonia, chills, fatigue, cough, high_fever
3800.0,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool
3801.0,Heart attack, vomiting, breathlessness, sweating, chest_pain
3802.0,Varicose veins, fatigue, cramps, bruising, obesity
3803.0,Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings
3804.0,Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness
3805.0,Hypoglycemia, vomiting, fatigue, anxiety, sweating
3806.0,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain
3807.0,Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness
3808.0,(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements
3809.0,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
3810.0,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
3811.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
3812.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
3813.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
3814.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
3815.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
3816.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
3817.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
3818.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
3819.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
3820.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
3821.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
3822.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
3823.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
3824.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
3825.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
3826.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
3827.0,Jaundice,itching, vomiting, fatigue, weight_loss
3828.0,Malaria, chills, vomiting, high_fever, sweating
3829.0,Chicken pox,itching, skin_rash, fatigue, lethargy
3830.0,Dengue, skin_rash, chills, joint_pain, vomiting
3831.0,Typhoid, chills, vomiting, fatigue, high_fever
3832.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
3833.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
3834.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
3835.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
3836.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
3837.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
3838.0,Tuberculosis, chills, vomiting, fatigue, weight_loss
3839.0,Common Cold, continuous_sneezing, chills, fatigue, cough
3840.0,Pneumonia, chills, fatigue, cough, high_fever
3841.0,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool
3842.0,Heart attack, vomiting, breathlessness, sweating, chest_pain
3843.0,Varicose veins, fatigue, cramps, bruising, obesity
3844.0,Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings
3845.0,Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness
3846.0,Hypoglycemia, vomiting, fatigue, anxiety, sweating
3847.0,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain
3848.0,Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness
3849.0,(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements
3850.0,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
3851.0,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
3852.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
3853.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
3854.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
3855.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
3856.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
3857.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
3858.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
3859.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
3860.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
3861.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
3862.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
3863.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
3864.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
3865.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
3866.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
3867.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
3868.0,Jaundice,itching, vomiting, fatigue, weight_loss
3869.0,Malaria, chills, vomiting, high_fever, sweating
3870.0,Chicken pox,itching, skin_rash, fatigue, lethargy
3871.0,Dengue, skin_rash, chills, joint_pain, vomiting
3872.0,Typhoid, chills, vomiting, fatigue, high_fever
3873.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
3874.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
3875.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
3876.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
3877.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
3878.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
3879.0,Tuberculosis, chills, vomiting, fatigue, weight_loss
3880.0,Common Cold, continuous_sneezing, chills, fatigue, cough
3881.0,Pneumonia, chills, fatigue, cough, high_fever
3882.0,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool
3883.0,Heart attack, vomiting, breathlessness, sweating, chest_pain
3884.0,Varicose veins, fatigue, cramps, bruising, obesity
3885.0,Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings
3886.0,Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness
3887.0,Hypoglycemia, vomiting, fatigue, anxiety, sweating
3888.0,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain
3889.0,Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness
3890.0,(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements
3891.0,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
3892.0,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
3893.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
3894.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
3895.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
3896.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
3897.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
3898.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
3899.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
3900.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
3901.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
3902.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
3903.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
3904.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
3905.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
3906.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
3907.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
3908.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
3909.0,Jaundice,itching, vomiting, fatigue, weight_loss
3910.0,Malaria, chills, vomiting, high_fever, sweating
3911.0,Chicken pox,itching, skin_rash, fatigue, lethargy
3912.0,Dengue, skin_rash, chills, joint_pain, vomiting
3913.0,Typhoid, chills, vomiting, fatigue, high_fever
3914.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
3915.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
3916.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
3917.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
3918.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
3919.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
3920.0,Tuberculosis, chills, vomiting, fatigue, weight_loss
3921.0,Common Cold, continuous_sneezing, chills, fatigue, cough
3922.0,Pneumonia, chills, fatigue, cough, high_fever
3923.0,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool
3924.0,Heart attack, vomiting, breathlessness, sweating, chest_pain
3925.0,Varicose veins, fatigue, cramps, bruising, obesity
3926.0,Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings
3927.0,Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness
3928.0,Hypoglycemia, vomiting, fatigue, anxiety, sweating
3929.0,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain
3930.0,Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness
3931.0,(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements
3932.0,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
3933.0,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
3934.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
3935.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
3936.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
3937.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
3938.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
3939.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
3940.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
3941.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
3942.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
3943.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
3944.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
3945.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
3946.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
3947.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
3948.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
3949.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
3950.0,Jaundice,itching, vomiting, fatigue, weight_loss
3951.0,Malaria, chills, vomiting, high_fever, sweating
3952.0,Chicken pox,itching, skin_rash, fatigue, lethargy
3953.0,Dengue, skin_rash, chills, joint_pain, vomiting
3954.0,Typhoid, chills, vomiting, fatigue, high_fever
3955.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
3956.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
3957.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
3958.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
3959.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
3960.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
3961.0,Tuberculosis, chills, vomiting, fatigue, weight_loss
3962.0,Common Cold, continuous_sneezing, chills, fatigue, cough
3963.0,Pneumonia, chills, fatigue, cough, high_fever
3964.0,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool
3965.0,Heart attack, vomiting, breathlessness, sweating, chest_pain
3966.0,Varicose veins, fatigue, cramps, bruising, obesity
3967.0,Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings
3968.0,Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness
3969.0,Hypoglycemia, vomiting, fatigue, anxiety, sweating
3970.0,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain
3971.0,Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness
3972.0,(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements
3973.0,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
3974.0,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
3975.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
3976.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
3977.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
3978.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
3979.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
3980.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
3981.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
3982.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
3983.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
3984.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
3985.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
3986.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
3987.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
3988.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
3989.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
3990.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
3991.0,Jaundice,itching, vomiting, fatigue, weight_loss
3992.0,Malaria, chills, vomiting, high_fever, sweating
3993.0,Chicken pox,itching, skin_rash, fatigue, lethargy
3994.0,Dengue, skin_rash, chills, joint_pain, vomiting
3995.0,Typhoid, chills, vomiting, fatigue, high_fever
3996.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
3997.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
3998.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
3999.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
4000.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
4001.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
4002.0,Tuberculosis, chills, vomiting, fatigue, weight_loss
4003.0,Common Cold, continuous_sneezing, chills, fatigue, cough
4004.0,Pneumonia, chills, fatigue, cough, high_fever
4005.0,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool
4006.0,Heart attack, vomiting, breathlessness, sweating, chest_pain
4007.0,Varicose veins, fatigue, cramps, bruising, obesity
4008.0,Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings
4009.0,Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness
4010.0,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4011.0,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain
4012.0,Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness
4013.0,(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements
4014.0,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4015.0,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4016.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4017.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4018.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4019.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4020.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4021.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
4022.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4023.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
4024.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
4025.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
4026.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4027.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
4028.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
4029.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4030.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4031.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
4032.0,Jaundice,itching, vomiting, fatigue, weight_loss
4033.0,Malaria, chills, vomiting, high_fever, sweating
4034.0,Chicken pox,itching, skin_rash, fatigue, lethargy
4035.0,Dengue, skin_rash, chills, joint_pain, vomiting
4036.0,Typhoid, chills, vomiting, fatigue, high_fever
4037.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
4038.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
4039.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
4040.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
4041.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
4042.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
4043.0,Tuberculosis, chills, vomiting, fatigue, weight_loss
4044.0,Common Cold, continuous_sneezing, chills, fatigue, cough
4045.0,Pneumonia, chills, fatigue, cough, high_fever
4046.0,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool
4047.0,Heart attack, vomiting, breathlessness, sweating, chest_pain
4048.0,Varicose veins, fatigue, cramps, bruising, obesity
4049.0,Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings
4050.0,Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness
4051.0,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4052.0,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain
4053.0,Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness
4054.0,(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements
4055.0,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4056.0,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4057.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4058.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4059.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4060.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4061.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4062.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
4063.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4064.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
4065.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
4066.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
4067.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4068.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
4069.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
4070.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4071.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4072.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
4073.0,Jaundice,itching, vomiting, fatigue, weight_loss
4074.0,Malaria, chills, vomiting, high_fever, sweating
4075.0,Chicken pox,itching, skin_rash, fatigue, lethargy
4076.0,Dengue, skin_rash, chills, joint_pain, vomiting
4077.0,Typhoid, chills, vomiting, fatigue, high_fever
4078.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
4079.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
4080.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
4081.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
4082.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
4083.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
4084.0,Tuberculosis, chills, vomiting, fatigue, weight_loss
4085.0,Common Cold, continuous_sneezing, chills, fatigue, cough
4086.0,Pneumonia, chills, fatigue, cough, high_fever
4087.0,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool
4088.0,Heart attack, vomiting, breathlessness, sweating, chest_pain
4089.0,Varicose veins, fatigue, cramps, bruising, obesity
4090.0,Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings
4091.0,Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness
4092.0,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4093.0,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain
4094.0,Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness
4095.0,(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements
4096.0,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4097.0,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4098.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4099.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4100.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4101.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4102.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
4103.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
4104.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
4105.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
4106.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
4107.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
4108.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
4109.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
4110.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
4111.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
4112.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
4113.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
4114.0,Jaundice,itching, vomiting, fatigue, weight_loss
4115.0,Malaria, chills, vomiting, high_fever, sweating
4116.0,Chicken pox,itching, skin_rash, fatigue, lethargy
4117.0,Dengue, skin_rash, chills, joint_pain, vomiting
4118.0,Typhoid, chills, vomiting, fatigue, high_fever
4119.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
4120.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
4121.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
4122.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
4123.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
4124.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
4125.0,Tuberculosis, chills, vomiting, fatigue, weight_loss
4126.0,Common Cold, continuous_sneezing, chills, fatigue, cough
4127.0,Pneumonia, chills, fatigue, cough, high_fever
4128.0,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool
4129.0,Heart attack, vomiting, breathlessness, sweating, chest_pain
4130.0,Varicose veins, fatigue, cramps, bruising, obesity
4131.0,Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings
4132.0,Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness
4133.0,Hypoglycemia, vomiting, fatigue, anxiety, sweating
4134.0,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain
4135.0,Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness
4136.0,(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements
4137.0,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
4138.0,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
4139.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
4140.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
4141.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
4142.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
4143.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
